cell_key,microns_root_id
N:508482,864691135855550766
N:425867,864691135586039164
N:225900,864691136619054477
N:551232,864691135455264362
N:168981,864691135335279081
N:342427,864691135783226419
N:421231,864691136990362773
N:224984,864691134509394102
N:64001,864691132720871490
N:592538,864691136084629868
N:370487,864691135858491438
N:388537,864691135616131945
N:587091,864691135450862200
N:81754,864691135304595879
N:120660,864691135490583271
N:436729,864691135927995662
N:668278,864691135858491438
N:293401,864691135986855304
N:432115,864691135585902972
N:582248,864691135498671379
N:199038,864691135903522282
N:157410,864691135386183509
N:299523,864691135408058569
N:703974,864691136251706558
N:556750,864691135206289483
N:349457,864691136119004578
N:692915,864691135858491438
N:394971,864691135858491438
N:566671,864691136740435036
N:427750,864691135858491438
N:453694,864691135012439030
N:311786,864691135385648469
N:486774,864691135693466559
N:519298,864691135849086766
N:673050,864691135374907977
N:762242,864691135160265653
N:539183,864691135687689668
N:627224,864691135771586299
N:293772,864691135786673574
N:498513,864691135304108045
N:291297,864691135858491438
N:755412,864691135385550220
N:607877,864691135639315456
N:253079,864691135870056597
N:192490,864691135858491438
N:155002,864691135858491438
N:133183,864691135071687157
N:667437,864691135462784574
N:400316,864691135725644095
N:562429,864691136174137132
N:206782,864691136317707486
N:204294,864691136253862878
N:517500,864691136451806719
N:406935,864691136437513590
N:488688,864691136768713582
N:699484,864691135858491438
N:263955,864691135763264418
N:602539,864691135878642231
N:554060,864691136635138166
N:310898,864691135272185617
N:612916,864691135754545101
N:204679,864691135925501966
N:525232,864691135376106569
N:743971,864691135976916598
N:394879,864691135373695561
N:136216,864691136031759803
N:545705,864691135462232989
N:254174,864691136288890051
N:711887,864691134228683248
N:619501,864691135859579496
N:519001,864691135609902855
N:749627,864691135474942528
N:607336,864691135275186917
N:610456,864691135666954597
N:301389,864691135977187951
N:232947,864691135129760766
N:337023,864691135432632050
N:397710,864691136389263735
N:154647,864691135784964403
N:552802,864691136210099644
N:455958,864691136329764586
N:341027,864691135429442096
N:107233,864691137020487022
N:485903,864691135969913957
N:407807,864691136123733542
N:460102,864691134645091377
N:492794,864691136974041116
N:623197,864691135858491438
N:300016,864691136013069987
N:451894,864691135082107795
N:300329,864691135701628706
N:328785,864691135015623830
N:395878,864691135639877179
N:310523,864691136008485036
N:291543,864691135013490422
N:175337,864691135566810455
N:521490,864691136144465460
N:471627,864691135471106997
N:375360,864691135464402757
N:265319,864691135858491438
N:375895,864691135856783662
N:167567,864691135474699072
N:227298,864691135658892162
N:583642,864691136903240114
N:234951,864691135477107520
N:460582,864691136881038190
N:220978,864691135452629689
N:342519,864691135749592361
N:243831,864691135915466854
N:301391,864691135388092545
N:359616,864691135918811056
N:129539,864691135451137872
N:653639,864691135509434633
N:555846,864691135446435474
N:462829,864691135732236473
N:393189,864691135455264362
N:117001,864691135213081656
N:524336,864691135945039306
N:305463,864691135876018259
N:293421,864691135918811056
N:434075,864691135082644471
N:110470,864691135304553557
N:30020,864691135564633943
N:499457,864691135866945558
N:428836,864691135455264362
N:361793,864691136041608790
N:175312,864691136602549969
N:116304,864691136903559858
N:303740,864691135165014829
N:501652,864691135303545767
N:203734,864691135697643418
N:587642,864691134633246639
N:298814,864691135593133067
N:500250,864691135476707430
N:486746,864691135871480140
N:324098,864691135464578885
N:167033,864691135502444098
N:563253,864691135730921145
N:74000,864691136056705212
N:711382,864691135911938776
N:128992,864691135622358075
N:325907,864691135605443020
N:197957,864691135399351282
N:463376,864691136583813582
N:312139,864691135385648469
N:157259,864691135334728681
N:625381,864691135994566826
N:452677,864691135376106569
N:451951,864691135858491438
N:690403,864691135719370744
N:360484,864691136124569126
N:492042,864691135446852933
N:433801,864691135442044222
N:332561,864691135817643855
N:357134,864691135446617428
N:297703,864691136425554479
N:522684,864691135043872668
N:374198,864691135459820508
N:745374,864691135795319638
N:430723,864691135615655491
N:263739,864691135510430160
N:552889,864691136032511675
N:687126,864691135361027399
N:436348,864691135349077463
N:365076,864691135858491438
N:89774,864691136040215550
N:551767,864691135502319285
N:330489,864691135450906206
N:584285,864691135334575893
N:656394,864691135918640048
N:160414,864691136175022086
N:489402,864691136085202284
N:366925,864691136265250578
N:230841,864691135858491438
N:302225,864691135858491438
N:618254,864691135275000805
N:198922,864691135066015044
N:758474,864691135986657514
N:610881,864691135781752400
N:369592,864691136117330312
N:162527,864691135582615149
N:556421,864691136745813358
N:597255,864691135397326369
N:293307,864691135986855304
N:518997,864691135609902855
N:703796,864691135292804690
N:408851,864691135809766860
N:676297,864691135489026618
N:614294,864691135256466863
N:84386,864691135574352253
N:154779,864691133931698857
N:224373,864691135865308542
N:626518,864691135939799553
N:230166,864691135491282372
N:305036,864691135388660865
N:457746,864691136149801308
N:292862,864691135672813860
N:307056,864691136742623580
N:628890,864691134964444191
N:150258,864691135841048035
N:137110,864691135403782382
N:155416,864691135375893321
N:203624,864691136370822536
N:158006,864691135656654530
N:259778,864691135383809522
N:594220,864691135855573550
N:756998,864691134688932508
N:109392,864691136923541988
N:484843,864691135647516599
N:304162,864691135946628961
N:565740,864691136109205688
N:276028,864691135941126004
N:423082,864691136065560344
N:301868,864691135404041454
N:82202,864691135858491438
N:326860,864691135213660544
N:558494,864691135689065108
N:381877,864691136098445218
N:586718,864691135085542761
N:154911,864691135866142334
N:262611,864691135039897249
N:623620,864691135939799553
N:411773,864691135266632272
N:301705,864691135404041454
N:226609,864691135916590694
N:462369,864691135785658564
N:429758,864691136662320502
N:562624,864691135497639187
N:70922,864691135899716072
N:495159,864691135275185637
N:292342,864691136210420924
N:106333,864691136005600458
N:66263,864691136089238583
N:582210,864691135517531786
N:116358,864691135992303297
N:187499,864691135266027757
N:263069,864691135134873504
N:195296,864691135926879188
N:473505,864691135405807086
N:301050,864691136683721582
N:292966,864691135858491438
N:608155,864691135665119715
N:238852,864691135104008013
N:582080,864691134489739341
N:532008,864691136389111568
N:546009,864691135455264362
N:553244,864691135609443591
N:203098,864691135357171936
N:129725,864691136662999006
N:223423,864691135753752781
N:669740,864691135157169753
N:305882,864691136273017278
N:669666,864691135884375664
N:236844,864691135597726527
N:286601,864691135566934039
N:332565,864691135954746888
N:580405,864691135359287128
N:158058,864691134751180071
N:622861,864691136286579139
N:235040,864691136331553770
N:518731,864691135114150809
N:263430,864691136672697223
N:325639,864691135947767905
N:228376,864691135277637605
N:295384,864691135777035360
N:489183,864691136191146060
N:618236,864691135780849232
N:556247,864691135213876096
N:491979,864691135451364165
N:617837,864691134322091347
N:703337,864691135760158653
N:196004,864691135511505360
N:307320,864691135104964173
N:266485,864691134885031162
N:521303,864691135490944359
N:392336,864691135609421831
N:195320,864691135374876745
N:556889,864691136272990910
N:630628,864691136282846764
N:503650,864691136005193793
N:518209,864691136531580790
N:405359,864691136904294322
N:580926,864691136595769506
N:489348,864691135858491438
N:226671,864691136026167353
N:255379,864691135870056597
N:328299,864691135496383120
N:428660,864691135134114976
N:749619,864691135706666865
N:207978,864691136273010110
N:358190,864691136312466010
N:722154,864691136312532541
N:377083,864691136400919084
N:330286,864691135375919048
N:534227,864691135465512550
N:419050,864691135858491438
N:265894,864691135262823789
N:29784,864691135909439976
N:189062,864691136134443147
N:584320,864691136105963993
N:426449,864691136673042311
N:491120,864691136617124059
N:486936,864691135995048849
N:767195,864691135888962185
N:224901,864691135475004992
N:371860,864691135858491438
N:522079,864691136100843381
N:389893,864691135837678995
N:423633,864691135226261352
N:194145,864691132104647532
N:301306,864691135977062067
N:269405,864691135760635214
N:229068,864691135889469845
N:465964,864691137020658030
N:296880,864691136749489774
N:554351,864691135858491438
N:198649,864691136057343192
N:306643,864691135606134468
N:327857,864691135159023367
N:490728,864691136961834268
N:671278,864691136012695046
N:323629,864691136084462188
N:612128,864691135147806418
N:427889,864691136521582225
N:257770,864691135518369162
N:264119,864691136664084446
N:342578,864691136118161572
N:372861,864691136990878357
N:458912,864691136969477916
N:556227,864691136551502498
N:298508,864691135279256464
N:438445,864691135383663066
N:313907,864691135457013490
N:41802,864691136106404569
N:399055,864691135866022620
N:252357,864691135567604110
N:373181,864691136021287160
N:70289,864691135269695653
N:361098,864691135858491438
N:270064,864691135444165868
N:232421,864691135254299451
N:198232,864691135920187449
N:457057,864691135668027063
N:653959,864691135237119873
N:422758,864691135590413323
N:583983,864691135257249199
N:595561,864691135419797914
N:198994,864691134945187169
N:463950,864691135361711843
N:562415,864691135865884636
N:157344,864691135475540544
N:370209,864691135499804947
N:653480,864691136451806975
N:334014,864691134788600774
N:152785,864691136262102756
N:106414,864691133253109446
N:389096,864691135775797421
N:299734,864691135579309573
N:205606,864691135276324837
N:325517,864691135403714542
N:490802,864691135213825080
N:462291,864691134571757242
N:192082,864691135787679916
N:397246,864691135455264362
N:433757,864691135001712908
N:116545,864691135324344538
N:486823,864691136486804342
N:298940,864691135378912242
N:255248,864691135858491438
N:682503,864691135495194815
N:492823,864691135182720258
N:424293,864691135469460876
N:712060,864691135858671720
N:501653,864691136871596142
N:344446,864691136107964377
N:485962,864691135853204679
N:70890,864691136104897919
N:162598,864691135803525005
N:559279,864691135654592450
N:625819,864691135396399649
N:768294,864691135151439750
N:558194,864691135302709065
N:363448,864691135135830553
N:123463,864691136296720155
N:187464,864691135888462729
N:394790,864691135645291759
N:583186,864691135099833120
N:228336,864691135277637605
N:552473,864691135464624453
N:369428,864691136117330312
N:589405,864691134055274090
N:132439,864691136330248158
N:66968,864691133991022424
N:297067,864691136371836040
N:554149,864691135474714944
N:162364,864691135910459305
N:422064,864691135440478536
N:105225,864691136662229726
N:339751,864691136740408156
N:162314,864691136925089508
N:342972,864691135602727108
N:63984,864691136263839460
N:614101,864691135238092161
N:334048,864691135858491438
N:366578,864691135400774737
N:492627,864691135482523887
N:359602,864691136681403510
N:343486,864691135210944192
N:160829,864691136041052758
N:328597,864691134680199202
N:260236,864691135579484980
N:64023,864691136319198871
N:263042,864691136086787692
N:163864,864691136265277837
N:744797,864691135633579184
N:271674,864691135858491438
N:323873,864691135864985564
N:695742,864691135163365421
N:457350,864691135971170661
N:112735,864691135484506387
N:266872,864691136196112104
N:516445,864691135517341787
N:486699,864691135610088967
N:397209,864691135455264362
N:291730,864691136374490644
N:669684,864691135999385763
N:161270,864691135279591841
N:359674,864691136009167020
N:222540,864691135825141643
N:391693,864691136602261201
N:119950,864691135776530272
N:565707,864691135858491438
N:699478,864691136478839060
N:608530,864691135619368947
N:315684,864691135692755903
N:380098,864691136399709228
N:496685,864691136134763659
N:201734,864691136266711796
N:300643,864691135784316467
N:626534,864691135940847512
N:485751,864691135609902855
N:607609,864691135697737493
N:170957,864691136925785930
N:609934,864691135858491438
N:560086,864691136239303889
N:362864,864691136335604147
N:347059,864691135383822827
N:234486,864691135015849366
N:254956,864691135858491438
N:699901,864691135967093763
N:232689,864691135584569197
N:334153,864691135569517190
N:794181,864691134806586208
N:304334,864691136228377563
N:429613,864691135739033457
N:388579,864691135992495752
N:174409,864691135517356938
N:225484,864691135858491438
N:700265,864691135897785347
N:159724,864691135497615379
N:554950,864691135639869243
N:552857,864691136225238462
N:461600,864691135345685919
N:227341,864691136361481442
N:712181,864691135753140051
N:204447,864691135405064229
N:763981,864691134579201620
N:301400,864691135183926385
N:579376,864691135517714058
N:390803,864691135784354355
N:602212,864691135348586199
N:692890,864691135858491438
N:491210,864691136051576563
N:116493,864691135381777370
N:256398,864691135858272046
N:104785,864691135232873145
N:210765,864691134985450861
N:340216,864691135319717544
N:497289,864691135680979140
N:462742,864691135732236473
N:344625,864691135447524436
N:291714,864691135573232109
N:333901,864691135569517190
N:299510,864691135490584634
N:295342,864691135569517190
N:324046,864691136099773301
N:295002,864691135247393919
N:420456,864691136209565372
N:488722,864691136598037653
N:466420,864691135702156411
N:191642,864691136091843252
N:524537,864691135320772338
N:365500,864691136032656827
N:362905,864691135751005697
N:372210,864691135659818370
N:327090,864691135677496597
N:526302,864691135235344985
N:333986,864691135643910827
N:762934,864691135102247742
N:593636,864691135561314529
N:366539,864691135455264362
N:615832,864691135560947990
N:805082,864691135098291744
N:556990,864691135373674569
N:520330,864691134675131297
N:199379,864691136205436138
N:608430,864691136089916215
N:462519,864691136296659995
N:654040,864691136651328765
N:301761,864691136120137752
N:263122,864691136314660925
N:580232,864691136105963993
N:615485,864691136041565835
N:274435,864691135096385287
N:227018,864691135584273460
N:374469,864691135618479247
N:307288,864691135582450797
N:754694,864691134573896647
N:494534,864691135858491438
N:227587,864691135265821290
N:598139,864691135888897335
N:424697,864691136194370006
N:484997,864691135455264362
N:221993,864691135502046389
N:617810,864691135865884636
N:346128,864691136004938914
N:489802,864691135193563178
N:770210,864691135090589472
N:230388,864691136177851654
N:399377,864691135858491438
N:617040,864691135117809885
N:227616,864691135337746662
N:487733,864691135772134907
N:677899,864691135858706280
N:673393,864691135226599513
N:687229,864691135683677170
N:501731,864691134948178172
N:712054,864691134851489977
N:302223,864691135877397587
N:260496,864691135788184486
N:191362,864691135440742728
N:534976,864691135858491438
N:188594,864691135740018580
N:192202,864691135688536530
N:162735,864691136675851655
N:337369,864691135858491438
N:485526,864691136277153685
N:341953,864691137019578478
N:191233,864691136392827519
N:274546,864691136952774879
N:584055,864691135889327608
N:392886,864691135455264362
N:587323,864691135928239446
N:441417,864691135181894852
N:305023,864691135075563977
N:311785,864691135431088176
N:428243,864691135072287412
N:749607,864691135556690006
N:106656,864691136951622367
N:329361,864691135309130310
N:565528,864691135865085404
N:558337,864691135696780911
N:233775,864691136196062678
N:585666,864691135478305734
N:594083,864691134825919129
N:491099,864691135194424362
N:648094,864691135582400621
N:399196,864691135755589586
N:434617,864691135866022620
N:104806,864691135855659054
N:342075,864691135848852062
N:517602,864691136116165028
N:238888,864691135234890841
N:551035,864691135454075498
N:329004,864691135455264362
N:711906,864691136928623071
N:235283,864691136925350986
N:226767,864691135350948055
N:260152,864691135644951023
N:193140,864691135488961488
N:453772,864691135766851198
N:326805,864691135494976656
N:300626,864691135616598219
N:106778,864691135989131776
N:434186,864691136194975720
N:435796,864691135401326237
N:536348,864691136110886072
N:193580,864691135858491438
N:329952,864691135475695168
N:586321,864691135596040419
N:553225,864691135478910660
N:169194,864691135361061362
N:132679,864691135346037151
N:670955,864691135807231517
N:609976,864691135186379523
N:152670,864691136142753431
N:357327,864691135662175728
N:679086,864691136499626975
N:422470,864691135583676024
N:610282,864691136016133811
N:255965,864691135864795518
N:234973,864691136139973610
N:256441,864691135277224421
N:597424,864691136333920987
N:751881,864691135338012646
N:559306,864691136672662663
N:328795,864691135596139124
N:117133,864691135106382669
N:460106,864691135376106569
N:498809,864691136965851598
N:674385,864691136055492056
N:155808,864691136209482684
N:486864,864691135937548292
N:408434,864691135858491438
N:554996,864691136032269755
N:712033,864691135579786972
N:155976,864691135858491438
N:358364,864691135575846686
N:190806,864691136486746898
N:703621,864691135276999028
N:624169,864691134621763836
N:460734,864691136881038190
N:483154,864691135893590348
N:46301,864691135699272226
N:153802,864691136951582687
N:165614,864691135047140347
N:272870,864691136006165901
N:113508,864691135103997517
N:491084,864691136274181645
N:363989,864691136903022258
N:361018,864691135324591772
N:232790,864691134885031162
N:169712,864691135477413288
N:573689,864691136056411096
N:8554,864691136131443153
N:276850,864691135261647013
N:165331,864691135399584754
N:268310,864691135318081716
N:357185,864691135013535990
N:409066,864691136433255070
N:569751,864691136051108595
N:120150,864691135580284100
N:73992,864691135211131584
N:268869,864691135373396654
N:516699,864691134124461763
N:669716,864691135864759516
N:153209,864691136814260708
N:362932,864691135576991518
N:532002,864691135945455652
N:361540,864691134927294902
N:154856,864691135381247885
N:360379,864691136093957337
N:623403,864691136041934678
N:255751,864691135294272524
N:330194,864691135732592313
N:551041,864691135609902855
N:612673,864691135686365079
N:622521,864691135987778051
N:524858,864691136545446818
N:154674,864691135740018580
N:484821,864691135609902855
N:323278,864691135645033711
N:573736,864691135658157954
N:516606,864691135416507322
N:402668,864691135323351452
N:589757,864691135654592450
N:430763,864691135856076078
N:124641,864691134542475456
N:414003,864691135896556927
N:317124,864691134741064962
N:334748,864691136166441335
N:204188,864691136125905702
N:365259,864691136135512971
N:703755,864691135474693184
N:395078,864691135058585473
N:558762,864691136175000838
N:337491,864691135764024356
N:707159,864691135858491438
N:537076,864691135994152906
N:432728,864691136050817267
N:299081,864691135977187951
N:155367,864691135858491438
N:390044,864691136093957337
N:707536,864691135940909571
N:428848,864691135732236473
N:524598,864691135858491438
N:456737,864691136194054732
N:658979,864691136709812733
N:467242,864691135488599354
N:300525,864691133261814664
N:488230,864691135858491438
N:331270,864691136479066503
N:618490,864691135977182787
N:421379,864691136619334029
N:120275,864691135343599813
N:232618,864691135502278749
N:452406,864691135884262256
N:308918,864691135725024427
N:516448,864691135565847661
N:375874,864691135888564873
N:291402,864691135540440178
N:44077,864691135118559712
N:336451,864691135004200510
N:203350,864691135566810455
N:703567,864691136704647165
N:673272,864691135463533886
N:431911,864691135134367136
N:434069,864691135726307135
N:333857,864691135477015464
N:664673,864691135833084871
N:432199,864691135503650485
N:261982,864691136809860462
N:539181,864691134911785493
N:261780,864691135618690703
N:583637,864691135695255347
N:64078,864691135649159571
N:392599,864691135035916441
N:371833,864691135696645274
N:535883,864691135915890278
N:558993,864691135583063405
N:207230,864691134907648958
N:239245,864691135884900976
N:152484,864691135833690292
N:172222,864691135996740010
N:463022,864691136311765821
N:334716,864691135577247774
N:231079,864691136991724181
N:161795,864691136004783818
N:424128,864691136125215526
N:404652,864691135585113468
N:228671,864691135742002580
N:394348,864691135718086913
N:7973,864691135338265501
N:356963,864691135584263288
N:196724,864691136130231868
N:620749,864691135568585964
N:6671,864691135463509061
N:396606,864691135611276099
N:664716,864691136420588251
N:556945,864691135807246365
N:551131,864691135699755668
N:328391,864691136086645356
N:392999,864691135976119230
N:621799,864691135341933765
N:395472,864691135858491438
N:89241,864691135472005938
N:433291,864691136065696408
N:365842,864691135990890496
N:167477,864691135710637222
N:499354,864691136974041116
N:377345,864691135947310282
N:454896,864691135013563382
N:452802,864691135013287318
N:766509,864691134884739834
N:295281,864691135639611451
N:325817,864691135858491438
N:662959,864691135858491438
N:255949,864691134839788956
N:390677,864691136209565372
N:343619,864691135858491438
N:649704,864691134992631741
N:439665,864691135341631491
N:205744,864691135718481713
N:337859,864691135389004929
N:796720,864691134955318274
N:188700,864691135740018580
N:613973,864691135210148288
N:203651,864691135858491438
N:117006,864691136520174308
N:471515,864691134608253335
N:524266,864691135867470614
N:299006,864691135335950057
N:268984,864691136194164200
N:748909,864691134830716933
N:205324,864691135234890841
N:648242,864691135947465057
N:687347,864691135288298741
N:156689,864691133882482592
N:433688,864691136143354164
N:392495,864691135455264362
N:116837,864691136951618254
N:501449,864691135858491438
N:562948,864691136237783100
N:666114,864691135277068214
N:309278,864691135940017461
N:265461,864691135347710367
N:423192,864691135362800900
N:659092,864691135729264956
N:229026,864691135954781219
N:510352,864691135012858774
N:537921,864691135781109072
N:335990,864691135593093131
N:341063,864691136292109868
N:565572,864691136010564919
N:293459,864691135771614971
N:470319,864691135508924937
N:615267,864691136027013670
N:486952,864691135441298248
N:124244,864691134991096442
N:703614,864691136123562174
N:579184,864691135501801565
N:166748,864691134306504715
N:570912,864691135771683915
N:425666,864691135577489157
N:404394,864691136423172399
N:438505,864691136032133563
N:608716,864691134898981142
N:239035,864691135308511302
N:636740,864691134961667917
N:33367,864691135578102499
N:498807,864691135858491438
N:711879,864691135858491438
N:516534,864691135700094242
N:580807,864691135684202248
N:488660,864691135664234563
N:293110,864691134627680835
N:327724,864691135568604140
N:366297,864691135342038725
N:401865,864691135208490361
N:260120,864691135511483401
N:565622,864691135535078130
N:333420,864691135231008427
N:488228,864691135838693256
N:592227,864691135194436394
N:588931,864691136065488536
N:224975,864691135441278792
N:265127,864691135584569197
N:501374,864691135303545767
N:520191,864691135918336688
N:552376,864691134961641044
N:558704,864691135773815291
N:672216,864691135769429286
N:376711,864691136419487639
N:463479,864691135762587958
N:422063,864691136451940095
N:626279,864691135350758622
N:581868,864691135661340144
N:669576,864691135780849232
N:454759,864691135652487235
N:332558,864691135753901056
N:153211,864691136195019222
N:466813,864691135508687625
N:422350,864691135376106569
N:451896,864691136741016924
N:336916,864691135800156258
N:457055,864691135276702634
N:271111,864691136274543629
N:260149,864691135530750600
N:195817,864691135915165286
N:223010,864691135325524380
N:187950,864691135170029908
N:365805,864691135864747228
N:587495,864691135864714460
N:404786,864691135758542926
N:420336,864691135566237928
N:435349,864691135697378837
N:492465,864691136911639281
N:187031,864691136099835253
N:405220,864691135256942767
N:327490,864691134749676253
N:120161,864691136762370926
N:343969,864691136117330312
N:423036,864691135273150481
N:695920,864691135126712910
N:610468,864691135858491438
N:395077,864691135322681544
N:452786,864691135043462867
N:358914,864691135939293953
N:131979,864691136327586782
N:401963,864691134851185400
N:503302,864691135336968982
N:132775,864691135730907833
N:267635,864691135858491438
N:410146,864691135373622601
N:426908,864691135982994638
N:703612,864691135858491438
N:460180,864691135376106569
N:521348,864691135191391790
N:617780,864691135133968355
N:274515,864691135566810455
N:707469,864691135760646077
N:393495,864691136535146099
N:293500,864691135918811056
N:687502,864691135526284123
N:717271,864691135503730131
N:392762,864691135866052572
N:559436,864691135939350017
N:225024,864691135625220716
N:235027,864691135335211241
N:190607,864691135584214136
N:371255,864691136896116334
N:105330,864691135374740968
N:156787,864691135750190121
N:192889,864691135584214136
N:223347,864691135753752781
N:190574,864691135210480761
N:227421,864691135858491438
N:257403,864691135247630831
N:227180,864691135456769214
N:197589,864691135494045840
N:93059,864691133771791689
N:591222,864691136595517858
N:636502,864691136951572959
N:583031,864691136791227502
N:269702,864691135858491438
N:261897,864691135862505459
N:405499,864691131828706323
N:374700,864691136852302446
N:669828,864691135448264215
N:426190,864691134408573584
N:545516,864691136105963993
N:162609,864691135226563043
N:402004,864691136334185651
N:428321,864691136008770732
N:696122,864691136679635965
N:522369,864691134919109386
N:84368,864691136100673397
N:346680,864691136821788782
N:424577,864691135643679940
N:441339,864691133080223157
N:554186,864691136274730765
N:405315,864691136297279020
N:429475,864691135122310695
N:265717,864691134969664582
N:231030,864691135859115368
N:130475,864691135719287887
N:404736,864691136912553713
N:432212,864691135042938661
N:689679,864691135858491438
N:266972,864691134964997663
N:337087,864691135489731570
N:87721,864691135385271893
N:104320,864691135319009254
N:459240,864691135614285891
N:298961,864691135162585389
N:636815,864691134962050381
N:520030,864691135338796006
N:452601,864691135048299658
N:369942,864691135726926763
N:393302,864691135455264362
N:573310,864691135586576988
N:761310,864691134850027687
N:496973,864691135115887874
N:586612,864691135690866839
N:695664,864691134899491472
N:372201,864691135611891207
N:221908,864691134936563495
N:292608,864691135496427664
N:295431,864691136274517773
N:584295,864691135609902855
N:347199,864691135864667612
N:223712,864691135517951114
N:522188,864691136267254772
N:269307,864691135989337088
N:673047,864691135718478897
N:521873,864691135434624189
N:454810,864691135376106569
N:503245,864691135941562721
N:274341,864691135566810455
N:359470,864691136032748731
N:583659,864691135359010904
N:500985,864691135776662701
N:327369,864691135544421416
N:366842,864691135884351344
N:491454,864691135316023806
N:135445,864691135105926048
N:138890,864691135939401729
N:84604,864691135757553231
N:498417,864691135108389992
N:193982,864691136195508968
N:293924,864691135858491438
N:678988,864691135816857828
N:405563,864691135162764845
N:169313,864691136952761823
N:491108,864691136050827507
N:559192,864691135467819909
N:465622,864691136266458356
N:80994,864691134964408607
N:136293,864691136307462285
N:257423,864691135291740086
N:260967,864691135726869419
N:190147,864691136019262289
N:533344,864691135303545767
N:309857,864691135476819624
N:497576,864691135858491438
N:151928,864691135510468560
N:436531,864691135545400872
N:582593,864691135858491438
N:583331,864691135858491438
N:191419,864691135590265355
N:503655,864691135125903106
N:519392,864691135308527424
N:389948,864691136743343452
N:374720,864691135491379175
N:488783,864691136757478518
N:556572,864691136578530324
N:358440,864691136175641094
N:208067,864691136246814605
N:616626,864691135780849232
N:324410,864691135585889656
N:420568,864691135650318659
N:266817,864691136276227341
N:300394,864691135554278340
N:161652,864691135310351787
N:699664,864691136705987581
N:501719,864691136033111995
N:369818,864691136033402530
N:421776,864691136618441691
N:265446,864691135858491438
N:423358,864691135304378279
N:230723,864691135864992893
N:611320,864691135408209353
N:677712,864691135716059674
N:552348,864691135959883722
N:429189,864691135983613576
N:498447,864691135323855260
N:213015,864691135078809682
N:191085,864691135155894116
N:430887,864691135858491438
N:614570,864691135683421588
N:642047,864691136106308569
N:344577,864691136143476788
N:167337,864691136968404942
N:380330,864691135213097016
N:254754,864691135867944085
N:666280,864691135999385763
N:592505,864691135198126683
N:581171,864691135858491438
N:230884,864691135858491438
N:727220,864691135104268621
N:490197,864691135492568159
N:190424,864691135740018580
N:542021,864691136560829693
N:341689,864691135544217804
N:553415,864691135884353136
N:558572,864691135373404360
N:425651,864691135858491438
N:537618,864691135184798362
N:342755,864691135754493988
N:377308,864691136399509036
N:487575,864691136210414524
N:703726,864691136246027710
N:642400,864691136109729976
N:365672,864691135468407436
N:254743,864691135697331897
N:60901,864691135616654483
N:401757,864691135066017092
N:519102,864691136484256556
N:424134,864691135047064825
N:404019,864691134965286431
N:234646,864691135210002624
N:558741,864691135694769300
N:299750,864691135569517190
N:491439,864691135800968034
N:401906,864691135866022620
N:332788,864691135619196303
N:157114,864691134805238568
N:534457,864691135338645990
N:427836,864691135919539426
N:329070,864691135592687988
N:203528,864691135560506337
N:302186,864691135858491438
N:671284,864691135345165983
N:463906,864691135858491438
N:226674,864691136023802937
N:204963,864691135858491438
N:87733,864691135941177460
N:154397,864691135378673214
N:653792,864691136668618749
N:329032,864691135360826951
N:496633,864691135360945735
N:798664,864691133818335251
N:518723,864691135974868335
N:196901,864691135658674818
N:169482,864691136032665787
N:552098,864691135349128919
N:380910,864691136022572706
N:229688,864691135252098412
N:551148,864691135455264362
N:619564,864691135919720624
N:562846,864691134932819264
N:393045,864691135867741061
N:153823,864691135440742728
N:257222,864691135926033934
N:263243,864691135929537444
N:706938,864691135353540704
N:314382,864691135581867629
N:436537,864691135303545767
N:485468,864691136975123228
N:558174,864691136106415577
N:522393,864691135720675889
N:254780,864691135603644585
N:205805,864691136451773695
N:257592,864691136137622653
N:163745,864691135290421783
N:328619,864691135455264362
N:291029,864691135410624754
N:297766,864691135028009458
N:228335,864691135858491438
N:399637,864691135804552477
N:663063,864691136328894442
N:246759,864691135758819662
N:233161,864691135859115368
N:238117,864691136084677484
N:74074,864691135857636142
N:326348,864691136681403510
N:608673,864691136105963993
N:201671,864691135566810455
N:203833,864691135992441027
N:312097,864691135699750677
N:187052,864691135416900026
N:292111,864691135528155076
N:297364,864691135404629486
N:592875,864691135274479845
N:274222,864691136904860338
N:404393,864691134925635239
N:297269,864691135346144415
N:265655,864691136952279775
N:598283,864691135075789760
N:106265,864691136130351441
N:436511,864691135866022620
N:200817,864691135516885715
N:246854,864691135295225416
N:106851,864691135232873145
N:420206,864691135782404915
N:552211,864691135609902855
N:586194,864691135781654608
N:460593,864691136881038190
N:554239,864691135589907467
N:594079,864691135786179780
N:189701,864691135848399441
N:30595,864691135478284230
N:267439,864691135858491438
N:307198,864691135917058150
N:293920,864691134507524507
N:557304,864691136209972668
N:154109,864691136175022086
N:133069,864691135498407443
N:152955,864691135740018580
N:167276,864691135381966834
N:761728,864691135125022713
N:267236,864691136011600302
N:222179,864691135644000337
N:695918,864691136574168317
N:487678,864691135133383840
N:616060,864691135858491438
N:525848,864691135654592450
N:203145,864691135476170664
N:504076,864691135231386822
N:614071,864691135808409629
N:192370,864691134983510116
N:71116,864691135858491438
N:333321,864691135014332150
N:456766,864691136663191006
N:291658,864691135430197746
N:196826,864691135539775858
N:554862,864691135335357504
N:231050,864691135568889222
N:620354,864691135457200663
N:300856,864691135853355719
N:345797,864691136119591330
N:225879,864691135544830404
N:190192,864691134809300159
N:404382,864691136135380619
N:190791,864691136465948644
